,0,1,2
3038,I'm Gonna Git You Sucka ,"['Action', 'Comedy']",(1988)
3039,Untamed Heart ,"['Drama', 'Romance']",(1993)
3040,Sugar & Spice ,['Comedy'],(2001)
3041,"Wedding Planner, The ","['Comedy', 'Romance']",(2001)
3042,"Legend of Rita, The (Stille nach dem Schuß, Die) ",['Drama'],(1999)
3043,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) ","['Drama', 'Thriller']",(2000)
3044,Amazing Grace and Chuck ,['Drama'],(1987)
3045,Amazon Women on the Moon ,"['Comedy', 'Sci-Fi']",(1987)
3046,Baby Boom ,['Comedy'],(1987)
3047,Back to the Beach ,['Comedy'],(1987)
3048,Barfly ,"['Comedy', 'Drama', 'Romance']",(1987)
3049,Best Seller ,['Thriller'],(1987)
3050,Beverly Hills Cop II ,"['Action', 'Comedy', 'Crime', 'Thriller']",(1987)
3051,Beverly Hills Cop ,"['Action', 'Comedy', 'Crime', 'Drama']",(1984)
3052,"Big Easy, The ","['Action', 'Crime', 'Mystery', 'Romance', 'Thriller']",(1987)
3053,Born in East L.A. ,['Comedy'],(1987)
3054,"Brave Little Toaster, The ","['Animation', 'Children']",(1987)
3055,Can't Buy Me Love ,"['Comedy', 'Romance']",(1987)
3056,Cherry 2000 ,"['Romance', 'Sci-Fi']",(1987)
3057,Cop ,['Thriller'],(1988)
3058,Eddie Murphy Raw ,"['Comedy', 'Documentary']",(1987)
3059,Empire of the Sun ,"['Action', 'Adventure', 'Drama', 'War']",(1987)
3060,Ernest Goes to Camp ,['Comedy'],(1987)
3061,"Evil Dead, The ","['Fantasy', 'Horror', 'Thriller']",(1981)
3062,Flowers in the Attic ,"['Drama', 'Thriller']",(1987)
3063,"Fourth Protocol, The ",['Thriller'],(1987)
3064,Gardens of Stone ,"['Drama', 'War']",(1987)
3065,"Glass Menagerie, The ",['Drama'],(1987)
3066,Hiding Out ,['Comedy'],(1987)
3067,Hollywood Shuffle ,['Comedy'],(1987)
3068,Hope and Glory ,['Drama'],(1987)
3069,Innerspace ,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",(1987)
3070,Ishtar ,['Comedy'],(1987)
3071,Jaws: The Revenge ,"['Horror', 'Thriller']",(1987)
3072,Leonard Part 6 ,"['Comedy', 'Sci-Fi']",(1987)
3073,Less Than Zero ,['Drama'],(1987)
3074,"Like Father, Like Son ",['Comedy'],(1987)
3075,"Lost Boys, The ","['Comedy', 'Horror', 'Thriller']",(1987)
3076,Made in Heaven ,"['Fantasy', 'Romance']",(1987)
3077,Maid to Order ,"['Comedy', 'Fantasy']",(1987)
3078,Making Mr. Right ,"['Comedy', 'Romance', 'Sci-Fi']",(1987)
3079,Mannequin ,"['Comedy', 'Romance']",(1987)
3080,Masters of the Universe ,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",(1987)
3081,"Monster Squad, The ","['Adventure', 'Comedy', 'Horror']",(1987)
3082,My Demon Lover ,"['Comedy', 'Horror']",(1987)
3083,No Man's Land ,"['Crime', 'Drama']",(1987)
3084,Head Over Heels ,"['Comedy', 'Romance']",(2001)
3085,Left Behind: The Movie ,"['Action', 'Adventure', 'Drama', 'Thriller']",(2000)
3086,Valentine ,"['Horror', 'Mystery']",(2001)
3087,In the Mood For Love (Fa yeung nin wa) ,"['Drama', 'Romance']",(2000)
3088,"Million Dollar Hotel, The ","['Drama', 'Mystery', 'Romance']",(2001)
3089,Nico and Dani (Krámpack) ,"['Comedy', 'Drama', 'Romance']",(2000)
3090,Hannibal ,"['Horror', 'Thriller']",(2001)
3091,Saving Silverman (Evil Woman) ,"['Comedy', 'Romance']",(2001)
3092,Vatel ,['Drama'],(2000)
3093,Down to Earth ,"['Comedy', 'Fantasy', 'Romance']",(2001)
3094,Recess: School's Out ,"['Animation', 'Children']",(2001)
3095,Sweet November ,"['Drama', 'Romance']",(2001)
3096,Company Man ,['Comedy'],(2000)
3097,"Price of Milk, The ","['Comedy', 'Drama', 'Fantasy', 'Romance']",(2000)
3098,Monkeybone ,"['Animation', 'Comedy', 'Fantasy']",(2001)
3099,3000 Miles to Graceland ,"['Action', 'Thriller']",(2001)
3100,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) ","['Drama', 'Romance']",(2000)
3101,"Mexican, The ","['Action', 'Comedy']",(2001)
3102,"Caveman's Valentine, The ",['Drama'],(2001)
3103,Series 7: The Contenders ,"['Action', 'Drama']",(2001)
3104,15 Minutes ,['Thriller'],(2001)
3105,Get Over It ,"['Comedy', 'Romance']",(2001)
3106,Long Night's Journey Into Day ,['Documentary'],(2000)
3107,Avalon ,['Drama'],(1990)
3108,Gray's Anatomy ,"['Comedy', 'Drama']",(1996)
3109,Of Mice and Men ,['Drama'],(1939)
3110,Reform School Girls ,"['Action', 'Drama']",(1986)
3111,Tapeheads ,['Comedy'],(1988)
3112,"Bishop's Wife, The ","['Comedy', 'Drama', 'Romance']",(1947)
3113,Lilies of the Field ,['Drama'],(1963)
3114,"Greatest Story Ever Told, The ",['Drama'],(1965)
3115,Elmer Gantry ,['Drama'],(1960)
3116,Alfie ,"['Comedy', 'Drama', 'Romance']",(1966)
3117,"Fantasticks, The ",['Musical'],(1995)
3118,I Know Where I'm Going! ,"['Drama', 'Romance', 'War']",(1945)
3119,"Abominable Dr. Phibes, The ","['Horror', 'Mystery']",(1971)
3120,Real Life ,['Comedy'],(1979)
3121,Battle Beyond the Stars ,['Sci-Fi'],(1980)
3122,Double Impact ,['Action'],(1991)
3123,Fuzz ,['Drama'],(1972)
3124,Harley Davidson and the Marlboro Man ,"['Action', 'Crime', 'Drama']",(1991)
3125,Losin' It ,['Comedy'],(1983)
3126,Mermaids ,"['Comedy', 'Drama', 'Romance']",(1990)
3127,Navy Seals ,"['Action', 'Adventure', 'War']",(1990)
3128,Manhunter ,"['Action', 'Crime', 'Drama', 'Horror', 'Thriller']",(1986)
3129,Reversal of Fortune ,['Drama'],(1990)
3130,Death on the Nile ,"['Crime', 'Mystery']",(1978)
3131,Revenge of the Nerds ,['Comedy'],(1984)
3132,Revenge of the Nerds II: Nerds in Paradise ,['Comedy'],(1987)
3133,4 Little Girls ,['Documentary'],(1997)
3134,River's Edge ,"['Crime', 'Drama']",(1986)
3135,Girls Just Want to Have Fun ,['Comedy'],(1985)
3136,"Longest Yard, The ",['Comedy'],(1974)
3137,Necessary Roughness ,['Comedy'],(1991)
3138,Enemy at the Gates ,"['Drama', 'War']",(2001)
3139,Exit Wounds ,"['Action', 'Thriller']",(2001)
3140,"Dish, The ",['Comedy'],(2001)
3141,Memento ,"['Mystery', 'Thriller']",(2000)
3142,Heartbreakers ,"['Comedy', 'Crime', 'Romance']",(2001)
3143,Say It Isn't So ,"['Comedy', 'Romance']",(2001)
3144,Someone Like You ,"['Comedy', 'Romance']",(2001)
3145,Spy Kids ,"['Action', 'Adventure', 'Children', 'Comedy']",(2001)
3146,Tomcats ,['Comedy'],(2001)
3147,"Tailor of Panama, The ","['Drama', 'Thriller']",(2001)
3148,Amores Perros (Love's a Bitch) ,"['Drama', 'Thriller']",(2000)
3149,Keep the River on Your Right: A Modern Cannibal Tale ,['Documentary'],(2000)
3150,"Gleaners & I, The (Les glaneurs et la glaneuse) ",['Documentary'],(2000)
3151,Along Came a Spider ,"['Action', 'Crime', 'Mystery', 'Thriller']",(2001)
3152,Blow ,"['Crime', 'Drama']",(2001)
3153,Just Visiting ,"['Comedy', 'Fantasy']",(2001)
3154,Pokémon 3: The Movie ,"['Animation', 'Children']",(2001)
3155,Beautiful Creatures ,"['Comedy', 'Crime', 'Drama', 'Thriller']",(2000)
3156,Brigham City ,"['Crime', 'Drama', 'Mystery']",(2001)
3157,Bridget Jones's Diary ,"['Comedy', 'Drama', 'Romance']",(2001)
3158,Joe Dirt ,"['Adventure', 'Comedy', 'Mystery', 'Romance']",(2001)
3159,Josie and the Pussycats ,['Comedy'],(2001)
3160,Chopper ,"['Drama', 'Thriller']",(2000)
3161,"Circle, The (Dayereh) ",['Drama'],(2000)
3162,Crocodile Dundee in Los Angeles ,"['Comedy', 'Drama']",(2001)
3163,Freddy Got Fingered ,['Comedy'],(2001)
3164,"Center of the World, The ",['Drama'],(2001)
3165,"Luzhin Defence, The ","['Drama', 'Romance']",(2000)
3166,"Visit, The ",['Drama'],(2000)
3167,Scarface ,"['Action', 'Crime', 'Drama']",(1983)
3168,Days of Wine and Roses ,['Drama'],(1962)
3169,Driven ,"['Action', 'Thriller']",(2001)
3170,One Night at McCool's ,['Comedy'],(2001)
3171,Town & Country ,['Comedy'],(2001)
3172,"Mummy Returns, The ","['Action', 'Adventure', 'Comedy', 'Thriller']",(2001)
3173,Under the Sand ,['Drama'],(2000)
3174,Krull ,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",(1983)
3175,Lost in America ,['Comedy'],(1985)
3176,Triumph of the Will (Triumph des Willens) ,['Documentary'],(1934)
3177,"World According to Garp, The ","['Comedy', 'Drama', 'Romance']",(1982)
3178,Fellini Satyricon ,"['Drama', 'Fantasy']",(1969)
3179,Frankie and Johnny ,['Comedy'],(1966)
3180,Frankie and Johnny ,"['Comedy', 'Romance']",(1991)
3181,"City of Women, The (Città delle donne, La) ","['Comedy', 'Drama']",(1980)
3182,For the Boys ,"['Comedy', 'Drama', 'Musical']",(1991)
3183,Nine to Five (a.k.a. 9 to 5) ,"['Comedy', 'Crime']",(1980)
3184,Norma Rae ,['Drama'],(1979)
3185,Summer Rental ,['Comedy'],(1985)
3186,"5,000 Fingers of Dr. T, The ","['Children', 'Fantasy', 'Musical']",(1953)
3187,Love Story ,"['Drama', 'Romance']",(1970)
3188,Pelle the Conqueror (Pelle erobreren) ,['Drama'],(1987)
3189,Rififi (Du rififi chez les hommes) ,"['Crime', 'Film-Noir', 'Thriller']",(1955)
3190,"Knight's Tale, A ","['Action', 'Comedy', 'Romance']",(2001)
3191,Bread and Roses ,['Drama'],(2000)
3192,Startup.com ,['Documentary'],(2001)
3193,Angel Eyes ,"['Romance', 'Thriller']",(2001)
3194,Shrek ,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Romance']",(2001)
3195,"Fast Food, Fast Women ","['Comedy', 'Romance']",(2000)
3196,Moulin Rouge ,"['Drama', 'Musical', 'Romance']",(2001)
3197,Pearl Harbor ,"['Action', 'Drama', 'Romance', 'War']",(2001)
3198,Himalaya (Himalaya - l'enfance d'un chef) ,"['Adventure', 'Drama']",(1999)
3199,"Man Who Cried, The ",['Drama'],(2000)
3200,Ice Castles ,['Drama'],(1978)
3201,Love Potion #9 ,"['Comedy', 'Romance']",(1992)
3202,City Slickers ,"['Comedy', 'Western']",(1991)
3203,Eight Men Out ,['Drama'],(1988)
3204,"Horse Soldiers, The ","['Adventure', 'War', 'Western']",(1959)
3205,"Night, The (Notte, La) ",['Drama'],(1960)
3206,Mississippi Burning ,"['Crime', 'Drama', 'Thriller']",(1988)
3207,"Magnificent Seven, The ","['Adventure', 'Western']",(1960)
3208,Rio Bravo ,['Western'],(1959)
3209,Throw Momma from the Train ,"['Comedy', 'Crime']",(1987)
3210,Yi Yi ,['Drama'],(2000)
3211,"Sand Pebbles, The ","['Drama', 'Romance', 'War']",(1966)
3212,Twelve O'Clock High ,"['Drama', 'War']",(1949)
3213,Von Ryan's Express ,"['Action', 'Adventure', 'Drama', 'War']",(1965)
3214,"Animal, The ",['Comedy'],(2001)
3215,Big Eden ,"['Drama', 'Romance']",(2000)
3216,Evolution ,"['Comedy', 'Sci-Fi']",(2001)
3217,Swordfish ,"['Action', 'Crime', 'Drama']",(2001)
3218,"Anniversary Party, The ",['Drama'],(2001)
3219,Divided We Fall (Musíme si pomáhat) ,"['Comedy', 'Drama']",(2000)
3220,Catch-22 ,"['Comedy', 'War']",(1970)
3221,Forgotten Silver ,"['Comedy', 'Documentary']",(1996)
3222,Point Break ,"['Action', 'Crime', 'Thriller']",(1991)
3223,Uncommon Valor ,"['Action', 'War']",(1983)
3224,Unlawful Entry ,"['Crime', 'Thriller']",(1992)
3225,Youngblood ,"['Action', 'Drama']",(1986)
3226,Gentlemen Prefer Blondes ,"['Comedy', 'Musical', 'Romance']",(1953)
3227,How to Marry a Millionaire ,"['Comedy', 'Drama', 'Romance']",(1953)
3228,"Seven Year Itch, The ",['Comedy'],(1955)
3229,Tootsie ,"['Comedy', 'Romance']",(1982)
3230,Atlantis: The Lost Empire ,"['Adventure', 'Animation', 'Children', 'Fantasy']",(2001)
3231,Lara Croft: Tomb Raider ,"['Action', 'Adventure']",(2001)
3232,Dr. Dolittle 2 ,['Comedy'],(2001)
3233,"Fast and the Furious, The ","['Action', 'Crime', 'Thriller']",(2001)
3234,A.I. Artificial Intelligence ,"['Adventure', 'Drama', 'Sci-Fi']",(2001)
3235,Baby Boy ,"['Crime', 'Drama']",(2001)
3236,Crazy/Beautiful ,"['Drama', 'Romance']",(2001)
3237,Pootie Tang ,['Comedy'],(2001)
3238,Let It Snow ,"['Comedy', 'Romance']",(1999)
3239,Sexy Beast ,"['Crime', 'Drama']",(2000)
3240,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) ","['Drama', 'Romance']",(2000)
3241,"Closet, The (Placard, Le) ",['Comedy'],(2001)
3242,"Crimson Rivers, The (Rivières pourpres, Les) ","['Crime', 'Drama', 'Mystery', 'Thriller']",(2000)
3243,Lumumba ,['Drama'],(2000)
3244,Cats & Dogs ,"['Children', 'Comedy']",(2001)
3245,Kiss of the Dragon ,['Action'],(2001)
3246,Scary Movie 2 ,['Comedy'],(2001)
3247,Lost and Delirious ,['Drama'],(2001)
3248,Rape Me (Baise-moi) ,"['Crime', 'Drama', 'Thriller']",(2000)
3249,Alice ,"['Comedy', 'Drama', 'Fantasy', 'Romance']",(1990)
3250,Another Woman ,['Drama'],(1988)
3251,Beach Blanket Bingo ,"['Comedy', 'Musical']",(1965)
3252,Big Deal on Madonna Street (I Soliti Ignoti) ,"['Comedy', 'Crime']",(1958)
3253,"Cannonball Run, The ","['Action', 'Comedy']",(1981)
3254,Cannonball Run II ,"['Action', 'Comedy']",(1984)
3255,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) ","['Comedy', 'Drama']",(1964)
3256,Dr. Goldfoot and the Bikini Machine ,['Comedy'],(1965)
3257,"Fall of the House of Usher, The (House of Usher) ",['Horror'],(1960)
3258,Faust ,"['Drama', 'Fantasy', 'Horror']",(1926)
3259,"Man Who Shot Liberty Valance, The ","['Crime', 'Drama', 'Western']",(1962)
3260,Salvador ,"['Drama', 'Thriller', 'War']",(1986)
3261,September ,['Drama'],(1987)
3262,Shadows and Fog ,"['Comedy', 'Drama', 'Mystery', 'Thriller']",(1991)
3263,Something Wild ,"['Comedy', 'Crime', 'Drama']",(1986)
3264,"Thing with Two Heads, The ","['Comedy', 'Horror', 'Sci-Fi']",(1972)
3265,All That Heaven Allows ,"['Drama', 'Romance']",(1955)
3266,"Barefoot Contessa, The ",['Drama'],(1954)
3267,Cries and Whispers (Viskningar och rop) ,['Drama'],(1972)
3268,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) ",['Drama'],(1970)
3269,Kiss Me Deadly ,['Film-Noir'],(1955)
3270,"Lion in Winter, The ",['Drama'],(1968)
3271,"Misfits, The ","['Comedy', 'Drama', 'Romance', 'Western']",(1961)
3272,Moby Dick ,['Drama'],(1956)
3273,Sweet Smell of Success ,"['Drama', 'Film-Noir']",(1957)
3274,Written on the Wind ,['Drama'],(1956)
3275,"10th Victim, The (La decima vittima) ","['Action', 'Comedy', 'Sci-Fi', 'Thriller']",(1965)
3276,Obsession ,"['Mystery', 'Thriller']",(1976)
3277,Suspiria ,['Horror'],(1977)
3278,"Fist of Fury (Chinese Connection, The) (Jing wu men) ","['Action', 'Drama', 'Romance', 'Thriller']",(1972)
3279,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) ,['Drama'],(1981)
3280,"Big Boss, The (Fists of Fury) (Tang shan da xiong) ","['Action', 'Thriller']",(1971)
3281,Game of Death ,['Action'],(1978)
3282,"Last Dragon, The ","['Action', 'Comedy', 'Drama']",(1985)
3283,Outland ,"['Action', 'Sci-Fi', 'Thriller']",(1981)
3284,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) ","['Action', 'Crime']",(1972)
3285,T-Rex: Back to the Cretaceous ,"['Adventure', 'Documentary', 'IMAX']",(1998)
3286,Final Fantasy: The Spirits Within ,"['Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",(2001)
3287,Legally Blonde ,"['Comedy', 'Romance']",(2001)
3288,"Score, The ","['Action', 'Drama']",(2001)
3289,Adanggaman ,['Drama'],(2000)
3290,Bully ,"['Crime', 'Drama', 'Thriller']",(2001)
3291,Jump Tomorrow ,"['Comedy', 'Drama', 'Romance']",(2001)
3292,Made ,['Comedy'],(2001)
3293,Michael Jordan to the Max ,"['Documentary', 'IMAX']",(2000)
3294,More ,"['Animation', 'Drama', 'Sci-Fi', 'IMAX']",(1998)
3295,Africa: The Serengeti ,"['Documentary', 'IMAX']",(1994)
3296,Alaska: Spirit of the Wild ,"['Documentary', 'IMAX']",(1997)
3297,18 Again! ,"['Comedy', 'Fantasy']",(1988)
3298,1969 ,"['Drama', 'War']",(1988)
3299,"Accidental Tourist, The ","['Comedy', 'Drama', 'Romance']",(1988)
3300,"Accused, The ",['Drama'],(1988)
3301,Above the Law ,"['Action', 'Crime', 'Drama']",(1988)
3302,"Adventures of Baron Munchausen, The ","['Adventure', 'Comedy', 'Fantasy']",(1988)
3303,Ariel ,['Drama'],(1988)
3304,Arthur 2: On the Rocks ,"['Comedy', 'Romance']",(1988)
3305,Bat*21 ,"['Drama', 'War']",(1988)
3306,Beaches ,"['Comedy', 'Drama', 'Musical']",(1988)
3307,"Beast of War, The (Beast, The) ","['Drama', 'War']",(1988)
3308,Big Business ,['Comedy'],(1988)
3309,Big Top Pee-Wee ,"['Adventure', 'Children', 'Comedy']",(1988)
3310,Biloxi Blues ,"['Comedy', 'Drama']",(1988)
3311,"Blob, The ","['Horror', 'Sci-Fi']",(1988)
3312,"Bright Lights, Big City ",['Drama'],(1988)
3313,Caddyshack II ,['Comedy'],(1988)
3314,Camille Claudel ,['Drama'],(1988)
3315,Cocktail ,"['Drama', 'Romance']",(1988)
3316,Colors ,"['Action', 'Crime', 'Drama']",(1988)
3317,Coming to America ,"['Comedy', 'Romance']",(1988)
3318,"Couch Trip, The ",['Comedy'],(1988)
3319,Critters ,"['Comedy', 'Sci-Fi']",(1986)
3320,Crossing Delancey ,"['Comedy', 'Romance']",(1988)
3321,D.O.A. ,"['Film-Noir', 'Mystery', 'Thriller']",(1988)
3322,Dead Heat ,"['Action', 'Comedy', 'Horror', 'Sci-Fi']",(1988)
3323,"Dead Pool, The ","['Action', 'Crime', 'Thriller']",(1988)
3324,Dirty Rotten Scoundrels ,['Comedy'],(1988)
3325,Drowning by Numbers ,"['Comedy', 'Drama']",(1988)
3326,Ernest Saves Christmas ,"['Children', 'Comedy']",(1988)
3327,Feds ,['Comedy'],(1988)
3328,For Keeps ,"['Drama', 'Romance']",(1988)
3329,Frantic ,"['Crime', 'Mystery', 'Thriller']",(1988)
3330,Gorillas in the Mist ,['Drama'],(1988)
3331,"Great Outdoors, The ",['Comedy'],(1988)
3332,High Spirits ,['Comedy'],(1988)
3333,Johnny Be Good ,['Comedy'],(1988)
3334,Lady in White (a.k.a. The Mystery of the Lady in White) ,"['Horror', 'Mystery', 'Thriller']",(1988)
3335,The Lair of the White Worm ,"['Comedy', 'Horror']",(1988)
3336,"Land Before Time, The ","['Adventure', 'Animation', 'Children', 'Fantasy']",(1988)
3337,License to Drive ,['Comedy'],(1988)
3338,Little Nikita ,['Drama'],(1988)
3339,Masquerade ,"['Mystery', 'Romance', 'Thriller']",(1988)
3340,Milagro Beanfield War ,"['Comedy', 'Drama', 'Fantasy']",(1988)
3341,Moon Over Parador ,['Comedy'],(1988)
3342,My Stepmother Is an Alien ,"['Comedy', 'Romance', 'Sci-Fi']",(1988)
3343,"Night in the Life of Jimmy Reardon, A ","['Comedy', 'Romance']",(1988)
3344,Bagdad Cafe (Out of Rosenheim) ,"['Comedy', 'Drama']",(1987)
3345,Red Heat ,['Action'],(1988)
3346,"Return of the Living Dead, The ","['Comedy', 'Horror', 'Sci-Fi']",(1985)
3347,Return to Snowy River (a.k.a. The Man From Snowy River II) ,"['Adventure', 'Drama', 'Western']",(1988)
3348,"Man from Snowy River, The ","['Drama', 'Romance', 'Western']",(1982)
3349,Running on Empty ,['Drama'],(1988)
3350,"Serpent and the Rainbow, The ",['Horror'],(1988)
3351,Short Circuit 2 ,"['Comedy', 'Sci-Fi']",(1988)
3352,Short Circuit ,"['Comedy', 'Sci-Fi']",(1986)
3353,"Vanishing, The (Spoorloos) ","['Drama', 'Thriller']",(1988)
3354,"Tetsuo, the Ironman (Tetsuo) ","['Action', 'Horror', 'Sci-Fi', 'Thriller']",(1988)
3355,They Live ,"['Action', 'Sci-Fi', 'Thriller']",(1988)
3356,Tucker: The Man and His Dream ,['Drama'],(1988)
3357,Twins ,['Comedy'],(1988)
3358,Without a Clue ,"['Comedy', 'Mystery']",(1988)
3359,Young Einstein ,['Comedy'],(1988)
3360,Always ,"['Drama', 'Fantasy', 'Romance']",(1989)
3361,American Ninja ,"['Action', 'Adventure']",(1985)
3362,Best of the Best ,['Action'],(1989)
3363,Bill & Ted's Excellent Adventure ,"['Adventure', 'Comedy', 'Sci-Fi']",(1989)
3364,Black Rain ,"['Action', 'Crime', 'Drama']",(1989)
3365,Blaze ,"['Comedy', 'Drama']",(1989)
3366,Blind Fury ,"['Action', 'Thriller']",(1989)
3367,Casualties of War ,"['Drama', 'War']",(1989)
3368,Chances Are ,"['Comedy', 'Romance']",(1989)
3369,Cyborg ,"['Action', 'Sci-Fi']",(1989)
3370,Dad ,['Drama'],(1989)
3371,Disorganized Crime ,"['Action', 'Comedy']",(1989)
3372,Dream a Little Dream ,"['Comedy', 'Drama', 'Romance']",(1989)
3373,"Dream Team, The ",['Comedy'],(1989)
3374,Earth Girls Are Easy ,"['Comedy', 'Musical', 'Sci-Fi']",(1988)
3375,Eddie and the Cruisers ,"['Drama', 'Musical', 'Mystery']",(1983)
3376,Erik the Viking ,"['Adventure', 'Comedy', 'Fantasy']",(1989)
3377,Family Business ,['Comedy'],(1989)
3378,Farewell to the King ,"['Action', 'War']",(1989)
3379,Fat Man and Little Boy ,['Drama'],(1989)
3380,Gleaming the Cube ,"['Action', 'Drama', 'Mystery']",(1989)
3381,Great Balls of Fire! ,['Drama'],(1989)
3382,Gross Anatomy (a.k.a. A Cut Above) ,"['Comedy', 'Drama']",(1989)
3383,Harlem Nights ,"['Comedy', 'Crime', 'Romance']",(1989)
3384,Her Alibi ,"['Comedy', 'Romance']",(1989)
3385,How to Get Ahead in Advertising ,"['Comedy', 'Fantasy']",(1989)
3386,"Innocent Man, An ","['Crime', 'Drama']",(1989)
3387,"January Man, The ","['Comedy', 'Crime', 'Mystery', 'Thriller']",(1989)
3388,Johnny Handsome ,"['Crime', 'Drama']",(1989)
3389,Jesus of Montreal (Jésus de Montréal) ,['Drama'],(1989)
3390,K-9 ,"['Action', 'Comedy', 'Crime']",(1989)
3391,Kickboxer ,['Action'],(1989)
3392,Last Exit to Brooklyn ,['Drama'],(1989)
3393,Lean on Me ,['Drama'],(1989)
3394,Let It Ride ,['Comedy'],(1989)
3395,Little Monsters ,['Comedy'],(1989)
3396,Look Who's Talking ,"['Comedy', 'Romance']",(1989)
3397,Loverboy ,['Comedy'],(1989)
3398,Major League ,['Comedy'],(1989)
3399,Meet the Feebles ,"['Animation', 'Comedy', 'Musical']",(1989)
3400,Millennium ,"['Drama', 'Sci-Fi', 'Thriller']",(1989)
3401,Miracle Mile ,"['Drama', 'Romance', 'Sci-Fi']",(1989)
3402,New York Stories ,"['Comedy', 'Drama']",(1989)
3403,Next of Kin ,"['Action', 'Crime', 'Thriller']",(1989)
3404,No Holds Barred ,['Action'],(1989)
3405,"Package, The ","['Action', 'Thriller']",(1989)
3406,Penn & Teller Get Killed ,"['Adventure', 'Comedy']",(1989)
3407,Pink Cadillac ,"['Action', 'Comedy', 'Drama']",(1989)
3408,"Punisher, The ",['Action'],(1989)
3409,Jurassic Park III ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",(2001)
3410,America's Sweethearts ,"['Comedy', 'Romance']",(2001)
3411,Brother ,"['Action', 'Crime', 'Thriller']",(2000)
3412,Ghost World ,"['Comedy', 'Drama']",(2001)
3413,Hedwig and the Angry Inch ,"['Comedy', 'Drama', 'Musical']",(2000)
3414,Planet of the Apes ,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",(2001)
3415,Bread and Tulips (Pane e tulipani) ,"['Comedy', 'Drama', 'Romance']",(2000)
3416,Cure ,"['Crime', 'Horror', 'Thriller']",(1997)
